Age,Income,Education_Level,Travel_Frequency,Vacation_Budget,Proximity_to_Mountains,Proximity_to_Beaches,Pets,Environmental_Concerns,Preference,Gender_1,Gender_2,Preferred_Activities_1,Preferred_Activities_2,Preferred_Activities_3,Location_1,Location_2,Favorite_Season_1,Favorite_Season_2,Favorite_Season_3
19,39092,0,3,1581,176,102,1,0,0,0,0,0,0,1,1,0,0,0,0
36,44083,2,3,3802,118,184,1,1,0,0,0,0,1,0,0,0,0,0,0
27,72566,1,9,4888,224,174,1,1,0,0,1,0,0,1,1,0,0,1,0
66,39087,2,1,4496,43,31,0,1,0,0,1,0,1,0,0,1,0,0,1
20,115446,3,7,1581,81,27,1,1,0,0,0,1,0,0,0,1,0,0,1
36,113634,0,2,2459,33,171,0,1,1,0,0,1,0,0,0,0,0,1,0
68,58329,2,7,1418,92,27,0,1,0,0,0,0,1,0,0,0,0,0,1
43,84238,0,1,980,2,252,1,0,0,0,0,0,0,1,0,1,0,1,0
68,72222,2,9,1306,187,249,0,0,1,0,0,0,0,0,0,0,0,0,0
68,42517,3,8,1786,59,110,1,1,0,0,1,0,0,1,0,0,0,1,0
64,88753,1,7,3452,247,246,0,0,0,0,1,1,0,0,0,0,1,0,0
42,63372,2,6,2172,25,299,1,0,0,0,1,0,0,1,1,0,0,0,1
67,108496,3,0,4856,264,160,0,0,0,0,1,0,0,0,0,0,1,0,0
34,83224,3,2,4352,227,270,0,1,1,1,0,0,0,0,1,0,1,0,0
27,36538,2,0,4491,294,177,0,0,0,0,0,0,1,0,1,0,1,0,0
63,95417,0,4,3284,290,109,1,0,0,0,0,0,0,0,0,0,0,0,1
68,95227,2,6,4987,8,199,0,1,0,0,1,0,1,0,1,0,0,0,0
67,26251,3,5,2757,87,294,1,1,1,0,0,0,0,0,0,1,0,0,1
28,65920,3,8,2304,51,265,0,0,0,1,0,0,0,1,1,0,0,1,0
28,94852,2,4,1982,11,141,1,1,1,1,0,1,0,0,0,1,0,0,0
29,68392,2,0,3654,176,41,1,1,0,1,0,0,0,1,1,0,0,0,0
57,66087,3,0,4177,115,138,1,1,0,0,1,0,0,1,1,0,0,0,1
65,107891,3,7,1991,47,43,0,1,0,0,0,0,0,0,0,0,0,1,0
25,29051,1,7,3064,128,125,0,0,0,1,0,0,0,0,1,0,0,1,0
41,67639,3,4,3802,72,169,1,1,1,1,0,1,0,0,0,1,0,0,0
31,23284,1,0,4897,236,122,0,1,0,0,0,0,1,0,0,0,1,0,0
40,60492,0,3,3056,203,228,0,1,1,0,0,1,0,0,1,0,0,1,0
67,38953,3,6,4337,259,230,1,0,0,1,0,0,1,0,1,0,0,0,0
53,112939,1,0,4245,144,25,0,1,0,1,0,1,0,0,1,0,0,0,1
34,43377,1,8,3696,289,191,1,0,0,0,0,1,0,0,1,0,0,1,0
62,45726,0,8,2209,129,45,0,1,0,0,1,0,1,0,0,0,0,0,1
22,24886,0,4,1368,250,169,1,0,0,0,0,0,1,0,1,0,1,0,0
20,38108,2,4,4133,2,275,0,0,1,0,1,0,0,0,0,0,0,0,1
26,34245,3,3,1081,138,81,0,0,0,1,0,1,0,0,0,1,0,0,1
37,21247,0,0,3149,101,179,0,0,0,0,1,0,1,0,0,1,0,0,1
67,60807,0,2,3866,52,30,1,1,0,0,1,1,0,0,0,0,1,0,0
37,92758,3,5,590,128,293,1,0,1,1,0,0,0,0,0,0,1,0,0
68,116052,0,6,3684,227,138,1,0,0,1,0,0,0,1,1,0,0,0,0
36,117418,0,6,3563,1,234,1,1,0,0,1,0,1,0,0,0,0,1,0
38,65753,3,5,922,139,110,0,0,0,0,0,0,0,0,1,0,1,0,0
33,35100,1,2,4594,173,158,1,0,0,0,0,0,0,1,1,0,0,0,1
50,71294,2,1,4130,204,233,1,1,0,1,0,0,0,1,1,0,0,0,1
22,102703,2,8,4177,240,42,0,0,0,1,0,0,1,0,0,1,0,0,0
41,94252,1,2,1526,118,281,1,1,1,0,0,0,0,0,1,0,0,0,1
32,116375,1,5,2874,275,235,0,0,0,0,0,0,0,0,0,1,0,1,0
43,59771,3,4,2718,133,85,1,0,0,1,0,0,1,0,0,0,0,0,1
61,97171,0,6,1641,86,216,1,0,1,0,0,0,0,0,0,1,0,0,0
42,105873,3,0,1453,150,202,1,0,1,0,1,0,0,0,0,1,0,1,0
45,86229,0,7,2718,144,4,0,0,0,1,0,1,0,0,0,1,1,0,0
50,54038,1,5,2264,201,133,1,1,0,0,1,0,1,0,0,1,1,0,0
63,89265,3,2,4422,210,60,0,0,0,0,1,0,0,1,0,0,0,1,0
35,78619,2,3,517,131,148,1,0,1,0,1,0,0,0,0,0,0,0,1
35,102097,2,6,3745,98,219,0,0,0,0,1,0,0,1,1,0,0,0,1
55,49980,3,3,2575,247,29,1,1,0,0,0,1,0,0,0,1,0,0,1
50,106226,1,7,2183,172,169,0,0,0,1,0,0,1,0,1,0,0,1,0
44,49315,2,6,3969,70,177,0,1,0,0,0,0,1,0,0,0,0,0,1
66,78111,2,5,1707,143,27,0,0,0,0,1,1,0,0,0,1,0,0,0
67,63454,3,1,2450,94,250,1,0,1,0,1,0,0,0,1,0,0,0,0
32,40260,3,9,4764,35,277,1,0,0,0,1,0,0,1,0,0,0,0,0
61,80707,2,2,4608,93,137,0,1,1,0,1,0,0,0,0,1,0,0,0
30,59059,3,0,3632,74,254,1,1,1,1,0,0,0,0,1,0,0,0,1
69,35014,1,2,1962,151,109,0,0,0,1,0,0,1,0,1,0,0,0,1
51,30758,1,6,959,77,143,0,0,0,1,0,0,0,1,1,0,0,1,0
21,89914,0,9,566,95,87,0,0,0,0,1,0,1,0,1,0,0,0,1
52,72812,0,0,783,77,91,0,0,0,0,1,0,0,1,0,0,0,1,0
36,92288,3,7,804,42,191,0,0,1,1,0,0,0,0,1,0,0,0,1
48,29852,1,6,3493,218,59,1,0,0,1,0,0,0,1,1,0,1,0,0
42,114461,2,2,1710,202,46,1,0,0,1,0,0,1,0,1,0,0,0,0
57,72449,0,4,1962,44,54,1,0,1,0,0,0,0,0,0,0,1,0,0
29,83267,0,6,4492,121,133,0,1,0,0,1,0,1,0,0,0,0,0,0
29,33411,0,2,2531,223,158,0,0,0,1,0,0,0,1,1,0,1,0,0
59,20023,1,6,4650,54,24,0,0,0,1,0,0,0,1,0,1,0,0,0
42,85599,0,5,2533,111,272,0,0,0,0,1,0,0,1,1,0,0,1,0
50,86810,3,1,1629,57,261,0,0,0,0,0,0,0,1,0,0,1,0,0
54,116737,2,1,4270,102,146,0,0,1,0,1,0,0,0,0,1,0,0,1
45,57472,2,6,848,294,18,1,1,0,1,0,0,0,1,0,1,0,0,0
69,94904,1,8,2579,273,210,1,1,0,1,0,0,0,0,0,0,1,0,0
60,45536,1,9,3355,44,45,1,0,0,0,0,0,1,0,0,1,0,1,0
26,96581,0,3,4702,129,297,0,0,0,0,0,0,1,0,0,1,0,1,0
31,37243,2,3,4755,165,151,0,1,0,0,1,0,0,0,0,0,0,0,0
20,32718,3,4,4601,2,20,0,0,1,1,0,0,0,0,0,1,0,0,0
22,77224,2,1,3849,135,31,0,0,0,0,0,0,0,0,0,1,0,1,0
43,108461,2,7,4274,72,216,0,1,1,1,0,0,0,0,0,0,0,0,1
58,73984,0,7,2195,11,41,1,1,1,0,0,0,0,0,0,1,0,0,0
35,109620,0,4,3130,20,59,1,1,0,0,0,0,1,0,0,0,0,1,0
55,86217,3,3,1407,258,25,1,0,0,1,0,0,1,0,0,0,0,1,0
38,78132,0,1,1922,143,264,1,0,0,1,0,0,0,1,0,1,1,0,0
56,80737,3,5,2689,186,38,1,0,0,0,1,0,0,1,1,0,0,0,1
33,60723,0,1,854,210,246,0,0,0,0,1,0,0,1,0,1,0,1,0
57,90658,0,5,2945,144,287,1,1,1,0,1,1,0,0,0,1,1,0,0
40,36034,3,7,4462,148,293,0,0,1,1,0,0,0,0,1,0,0,0,0
46,98734,1,9,2307,213,22,1,0,0,0,0,0,0,0,1,0,1,0,0
27,65880,0,2,2987,189,62,0,0,0,0,1,0,1,0,1,0,0,0,0
22,93436,1,4,1519,18,266,0,0,0,1,0,0,0,1,0,1,0,0,1
28,106330,3,5,3968,265,129,1,1,0,0,1,0,0,0,1,0,0,1,0
46,102746,3,2,1617,188,268,1,1,0,0,1,0,0,1,0,0,0,1,0
62,80688,0,2,2380,53,298,0,1,1,0,1,1,0,0,0,1,0,0,1
44,68906,2,0,4477,75,288,1,1,1,0,0,0,0,0,1,0,1,0,0
69,52641,3,6,840,132,61,0,1,0,1,0,1,0,0,1,0,0,0,0
51,28073,3,1,3983,66,181,0,1,1,0,0,0,0,0,0,0,0,0,0
31,69262,1,4,2427,61,135,0,0,1,0,1,1,0,0,1,0,0,0,1
58,26357,3,4,3236,24,202,0,0,0,0,1,0,0,1,0,1,0,0,0
59,47664,3,2,1638,121,164,1,1,0,0,0,0,0,1,0,1,1,0,0
27,55929,0,8,1068,95,226,0,0,0,0,1,0,1,0,0,1,0,1,0
59,35662,1,3,4977,77,2,1,0,0,0,1,0,1,0,0,1,1,0,0
68,116886,3,5,2846,226,35,1,1,0,0,0,0,0,1,0,1,0,0,0
28,36066,1,5,4765,257,299,0,1,1,1,0,1,0,0,1,0,1,0,0
28,43205,0,3,1976,237,266,0,1,0,0,1,0,1,0,1,0,0,0,1
52,78418,1,7,4213,61,275,1,0,0,0,1,0,1,0,0,0,0,0,1
36,48539,2,3,4992,178,11,0,0,0,1,0,1,0,0,0,0,0,0,0
41,68917,0,3,1381,32,238,0,1,0,0,0,0,1,0,1,0,0,1,0
18,108275,1,3,3193,174,41,0,1,0,0,0,1,0,0,0,0,0,1,0
29,21506,2,9,1872,287,39,1,0,0,0,1,0,1,0,0,0,0,0,1
64,71258,1,8,1540,240,157,0,0,0,0,1,0,1,0,0,0,0,0,1
31,68334,3,5,868,125,259,1,0,1,0,0,1,0,0,1,0,0,0,1
20,87572,1,5,526,290,148,0,1,0,0,1,0,0,1,0,1,1,0,0
69,104325,1,0,4425,170,137,0,1,0,0,0,0,0,0,0,1,0,0,1
62,108585,2,2,2957,167,105,1,1,0,0,0,1,0,0,0,0,0,0,0
67,57590,2,9,2464,139,140,1,0,0,0,0,0,1,0,0,0,1,0,0
49,60312,2,8,2981,178,86,1,1,0,0,1,0,1,0,1,0,0,0,0
33,52005,1,9,1597,170,168,1,1,0,0,0,1,0,0,1,0,0,1,0
55,22206,0,3,3251,107,21,0,1,0,1,0,0,0,0,0,1,0,0,1
27,113209,2,2,697,32,124,1,1,0,1,0,0,1,0,1,0,1,0,0
34,75183,3,5,4153,84,259,0,1,0,0,0,0,1,0,0,0,0,0,0
66,30019,1,7,3764,191,73,0,1,0,1,0,0,0,1,0,1,0,0,1
57,77052,1,9,2068,71,246,0,0,0,0,0,0,1,0,0,0,0,0,0
21,67051,3,2,1693,109,268,0,1,0,0,1,0,0,1,1,0,0,1,0
32,64579,0,0,1207,54,9,0,1,0,0,1,0,0,1,0,1,1,0,0
50,22092,3,9,3858,11,15,1,1,0,0,1,0,0,1,1,0,0,1,0
56,110136,1,3,4821,264,220,1,0,0,0,0,0,1,0,0,1,0,1,0
27,50103,0,0,3782,108,17,0,0,0,0,0,0,1,0,0,1,1,0,0
24,20218,0,5,4172,2,42,1,0,1,1,0,1,0,0,0,1,0,1,0
50,82432,1,3,3548,14,154,1,1,0,1,0,0,0,1,0,0,0,0,0
34,66994,2,3,1956,293,238,0,1,0,0,1,0,1,0,1,0,0,1,0
29,29664,2,6,3397,239,208,0,1,0,0,0,0,0,0,0,1,0,1,0
34,53884,2,6,2501,171,216,1,0,1,1,0,0,0,0,0,0,0,1,0
64,89932,3,4,586,179,205,1,1,1,0,1,1,0,0,0,0,0,0,1
33,111837,3,5,4807,219,270,1,0,0,0,0,0,0,1,0,0,0,1,0
31,73546,2,2,1803,44,31,1,0,0,1,0,0,0,0,0,1,0,0,1
20,79323,0,8,1347,131,58,0,0,0,1,0,0,1,0,0,1,0,1,0
68,23062,2,3,3204,261,99,1,0,0,1,0,1,0,0,0,0,0,1,0
61,105469,2,7,3333,42,123,1,1,1,1,0,1,0,0,0,1,0,1,0
68,70712,3,0,4455,78,167,0,1,0,0,1,0,1,0,0,0,0,0,1
67,46208,1,2,1832,276,171,1,1,0,0,1,0,1,0,1,0,0,0,0
47,34113,2,6,1011,137,270,1,0,1,1,0,1,0,0,0,0,0,1,0
63,57005,0,2,2919,241,53,0,0,0,0,0,0,0,0,0,1,1,0,0
69,101817,3,9,3577,134,213,0,1,1,0,0,1,0,0,0,1,0,0,0
58,70705,2,1,2780,171,235,1,1,0,0,0,0,0,1,1,0,0,0,1
52,65853,2,9,3912,37,232,0,0,0,0,1,0,0,1,0,1,0,1,0
43,31248,1,9,2056,281,178,0,1,0,0,0,0,0,0,0,0,0,1,0
29,58044,0,8,2898,143,269,1,1,0,0,0,0,0,1,0,1,1,0,0
48,29068,3,6,526,46,33,0,1,0,0,0,0,1,0,0,0,1,0,0
69,76385,3,9,3689,120,197,1,1,1,0,0,1,0,0,0,0,0,1,0
34,22187,0,9,3191,38,151,1,0,1,0,1,1,0,0,1,0,0,0,0
54,66625,3,4,4928,60,77,0,1,0,0,0,0,0,1,1,0,0,0,0
25,35397,1,4,4324,217,66,1,0,0,1,0,0,1,0,1,0,0,0,0
36,53376,0,7,1643,157,131,0,1,0,0,1,0,0,0,0,0,0,0,1
43,20069,0,8,4531,270,221,1,0,0,0,0,0,0,1,1,0,0,0,1
21,22747,3,6,1252,70,285,0,0,1,1,0,1,0,0,0,0,0,1,0
32,66932,0,2,3131,71,247,0,0,1,0,1,1,0,0,0,1,1,0,0
68,66456,2,8,1860,120,12,1,0,0,1,0,0,0,0,0,1,0,0,0
64,53466,1,8,4458,210,53,0,1,0,0,0,1,0,0,0,1,0,0,0
31,119419,2,4,4568,279,96,0,1,0,0,0,0,1,0,0,0,1,0,0
47,100200,2,5,3409,203,161,1,0,0,0,0,0,0,0,1,0,1,0,0
65,24308,3,4,2982,190,266,1,1,1,1,0,1,0,0,0,1,0,1,0
59,89449,2,5,1958,166,90,0,0,0,0,1,0,0,1,0,0,0,1,0
41,89942,2,5,3878,291,45,1,0,0,1,0,0,1,0,1,0,0,1,0
63,118076,3,0,3848,115,3,1,0,0,1,0,0,0,1,0,0,0,1,0
69,24815,0,3,4828,13,145,0,0,0,1,0,0,1,0,0,1,0,0,1
60,31631,0,7,4226,191,253,1,1,0,0,0,0,0,1,1,0,1,0,0
51,65906,0,0,3885,107,12,1,1,0,1,0,0,1,0,0,0,1,0,0
36,108949,0,6,3351,297,239,0,1,0,1,0,1,0,0,0,1,1,0,0
20,32575,2,6,4068,75,70,0,0,0,1,0,0,1,0,1,0,0,0,1
21,91435,0,2,4923,239,145,1,1,0,0,1,1,0,0,1,0,0,0,0
28,93367,0,8,3721,23,278,1,0,0,1,0,0,1,0,1,0,0,1,0
30,29641,0,9,1266,131,249,1,1,1,1,0,1,0,0,0,0,0,1,0
67,115936,0,0,962,161,45,0,1,0,0,0,0,0,0,0,1,0,0,1
35,69778,0,3,662,100,47,1,1,0,1,0,1,0,0,0,1,0,0,1
36,33226,1,7,3462,133,138,0,1,0,1,0,0,0,1,0,1,1,0,0
61,22038,0,0,4072,97,30,1,1,0,0,0,1,0,0,1,0,0,0,1
50,96073,0,8,1550,197,72,1,1,0,1,0,0,1,0,1,0,1,0,0
55,63744,2,5,1738,190,16,0,0,0,1,0,0,0,0,0,1,0,1,0
20,98581,0,5,1759,290,267,1,0,0,0,1,0,1,0,0,1,0,0,1
66,27669,3,2,3552,89,122,0,1,0,0,1,0,0,1,0,0,1,0,0
52,107324,0,1,1828,54,204,1,1,1,1,0,1,0,0,0,1,0,1,0
18,32673,1,2,704,77,288,0,0,1,0,1,1,0,0,0,0,0,0,0
52,103445,2,2,3505,120,242,0,0,0,1,0,0,0,1,0,0,1,0,0
53,42142,0,4,4034,287,215,1,0,0,0,1,0,1,0,0,0,1,0,0
55,68824,3,1,2971,136,270,1,1,0,1,0,0,1,0,0,0,1,0,0
56,104159,2,0,3380,212,76,0,1,0,0,1,0,0,1,0,0,0,1,0
42,49479,1,3,726,130,104,0,1,0,1,0,1,0,0,1,0,0,0,1
57,80298,1,8,4672,256,280,1,0,1,0,0,1,0,0,0,1,0,0,0
30,67410,3,5,2053,281,250,0,1,0,0,0,0,0,0,0,0,0,1,0
21,36562,2,5,2820,231,70,0,1,0,1,0,0,0,0,1,0,0,0,1
23,37915,1,7,1858,151,234,0,0,1,0,1,0,0,0,1,0,0,0,0
28,67306,1,3,2473,262,155,1,1,0,0,0,0,0,1,0,1,0,0,0
18,78334,2,4,993,166,186,1,0,1,0,1,0,0,0,1,0,0,1,0
25,56790,3,2,4740,22,140,1,1,0,0,1,0,0,1,0,0,0,0,1
51,101584,0,2,684,174,201,1,1,0,0,0,0,0,1,0,0,0,0,1
57,24789,1,7,3271,41,151,0,0,0,0,0,0,1,0,1,0,0,0,1
69,97553,1,4,4990,135,268,1,1,1,0,1,0,0,0,1,0,0,0,0
26,112564,1,0,3936,160,280,1,0,1,1,0,1,0,0,0,0,0,1,0
53,24938,1,6,4245,26,187,1,1,0,0,0,0,1,0,1,0,0,0,1
66,33260,2,2,3052,110,282,0,0,1,1,0,0,0,0,1,0,0,1,0
56,70932,3,7,3985,297,40,0,0,0,1,0,0,0,0,0,1,1,0,0
59,78444,3,7,4042,8,122,0,1,1,0,0,1,0,0,0,1,1,0,0
54,55394,0,3,3956,158,238,0,0,1,1,0,1,0,0,1,0,0,0,1
59,47791,2,4,4043,246,264,0,1,1,1,0,0,0,0,0,1,0,1,0
61,20537,1,4,4896,283,142,0,0,0,1,0,1,0,0,0,0,0,1,0
38,36333,0,0,770,278,28,0,1,0,1,0,0,0,1,0,0,0,0,1
37,88452,3,2,1675,203,174,1,1,0,0,1,1,0,0,0,1,0,1,0
55,112249,2,1,2091,196,157,1,0,0,1,0,0,0,0,0,1,1,0,0
18,67461,1,5,2079,295,64,1,1,0,1,0,0,0,1,0,0,0,0,0
52,62382,3,2,3047,31,128,0,0,1,1,0,0,0,0,0,1,0,0,1
45,110516,1,2,4605,201,16,1,0,0,1,0,0,1,0,0,0,0,1,0
24,46811,0,4,2894,49,215,1,1,0,0,1,0,0,1,0,0,0,1,0
60,52552,0,2,2407,150,45,1,1,0,0,1,0,0,0,0,0,1,0,0
61,117612,3,0,1759,39,42,1,0,0,0,1,0,0,1,0,1,0,0,1
26,48069,3,6,3766,93,119,0,0,1,0,0,0,0,0,0,0,0,0,0
18,90713,1,7,948,11,221,0,0,1,0,0,1,0,0,0,0,0,1,0
53,105295,2,3,2313,147,241,1,0,0,0,1,0,0,1,0,0,0,1,0
51,39775,0,3,3214,31,186,0,0,1,0,0,0,0,0,0,1,1,0,0
51,89423,0,8,1193,198,257,1,0,0,0,1,0,1,0,0,0,0,0,0
34,31082,0,9,606,163,213,1,1,0,1,0,0,1,0,0,0,0,0,1
49,55688,3,9,1910,11,134,0,0,1,0,1,0,0,0,0,1,0,0,1
19,42080,3,8,2352,159,279,0,1,0,0,1,0,1,0,0,1,0,1,0
53,50943,1,4,3642,261,169,0,1,0,0,0,1,0,0,0,0,1,0,0
42,119052,1,0,3913,30,248,0,1,0,0,1,0,1,0,0,1,0,0,1
60,55577,1,3,2850,283,21,0,0,0,1,0,0,1,0,0,0,0,0,0
68,115168,0,1,3462,91,286,1,1,0,0,1,0,1,0,0,1,0,1,0
43,52563,3,8,4366,256,0,0,0,0,0,1,1,0,0,0,0,0,0,1
62,69798,3,8,3848,142,276,0,1,0,0,1,0,1,0,1,0,0,0,0
43,92893,1,3,975,226,293,1,0,1,0,1,0,0,0,0,0,0,0,1
38,33709,3,5,2116,206,51,0,1,0,0,0,1,0,0,1,0,0,1,0
35,49800,2,0,2487,80,288,0,0,0,0,0,0,1,0,1,0,1,0,0
46,109745,2,4,2747,32,207,0,1,1,0,0,1,0,0,1,0,1,0,0
68,82092,2,7,1938,101,9,0,1,0,0,1,0,1,0,1,0,1,0,0
41,29688,3,1,4555,168,149,0,0,0,1,0,0,1,0,0,0,1,0,0
64,58243,2,5,3012,242,62,1,0,0,0,0,0,0,0,0,0,1,0,0
45,72733,0,8,4058,137,224,0,0,0,1,0,0,0,1,1,0,0,0,1
29,110768,3,0,908,188,62,0,1,0,0,0,0,1,0,0,1,0,1,0
28,67012,1,5,2350,253,281,1,0,1,1,0,0,0,0,0,1,0,0,0
44,81104,2,6,2782,241,186,1,1,0,0,1,0,0,0,0,0,0,1,0
40,90608,2,6,4851,151,158,1,1,0,0,1,0,0,1,0,0,0,0,1
50,87209,2,0,2554,253,48,0,0,0,0,0,0,0,1,1,0,1,0,0
33,105071,2,8,2392,68,52,0,0,0,1,0,0,0,1,0,1,0,0,1
45,73485,3,0,3310,245,10,1,1,0,0,1,1,0,0,0,1,0,1,0
45,110849,1,0,2413,131,47,1,1,0,0,1,1,0,0,0,0,1,0,0
62,99638,2,6,1012,266,117,0,0,0,0,1,1,0,0,0,0,0,1,0
55,55470,0,3,2618,173,171,0,1,0,0,0,0,0,1,1,0,1,0,0
23,62054,2,7,3289,80,196,0,1,1,1,0,0,0,0,0,1,1,0,0
59,26818,3,5,1903,23,51,1,1,0,0,0,0,0,1,0,0,0,0,0
46,76273,3,4,2226,31,62,0,1,0,1,0,0,0,1,0,0,0,0,1
51,117102,0,7,1464,232,204,1,1,0,0,0,0,0,0,1,0,1,0,0
20,80089,1,5,856,147,181,0,1,0,0,1,0,0,1,0,0,0,0,0
23,117194,0,1,3463,163,240,1,0,0,1,0,0,0,1,0,1,0,1,0
65,119366,3,3,4469,82,282,0,1,1,0,0,0,0,0,0,1,0,1,0
55,102632,0,3,2758,57,294,0,1,1,0,1,0,0,0,0,1,0,1,0
30,110144,3,5,2276,280,296,1,0,0,0,1,0,1,0,1,0,0,0,0
53,59713,1,0,2457,59,119,0,0,0,1,0,0,1,0,0,1,1,0,0
32,45655,0,5,813,137,161,1,1,0,0,0,0,1,0,0,1,1,0,0
23,101196,0,7,3295,221,104,0,1,0,0,1,0,1,0,1,0,1,0,0
50,78772,2,1,2727,72,209,0,0,1,1,0,0,0,0,0,0,0,0,1
58,38879,3,4,2906,101,18,1,1,0,1,0,0,0,0,0,1,0,0,1
29,47861,2,9,3186,121,29,1,0,0,0,1,1,0,0,0,1,0,0,1
60,35745,2,7,4992,75,39,0,1,0,0,0,0,1,0,0,0,0,0,0
30,103115,1,7,2149,65,286,0,0,0,1,0,0,1,0,0,0,0,0,1
50,57849,2,2,3688,5,132,0,0,1,0,1,1,0,0,0,1,0,0,1
68,88435,2,2,3005,154,103,0,0,0,0,1,1,0,0,1,0,0,0,0
45,105160,2,4,4124,133,13,0,0,0,0,1,0,1,0,0,0,0,0,0
53,94574,3,5,4729,213,194,0,0,0,0,0,0,0,0,0,1,1,0,0
22,67783,0,4,3712,232,57,0,1,0,0,0,1,0,0,0,0,0,1,0
42,72281,3,4,4710,269,231,1,1,0,1,0,0,0,0,1,0,0,0,1
34,74499,1,7,4134,106,255,1,1,0,1,0,0,1,0,1,0,0,0,1
54,57014,0,3,1106,50,123,0,1,0,0,1,0,0,1,1,0,0,0,1
36,66587,3,6,3099,227,234,0,1,0,1,0,0,0,1,1,0,0,0,0
52,52801,3,7,936,114,241,1,0,1,0,1,0,0,0,0,1,0,1,0
60,59321,0,3,634,46,250,0,1,0,1,0,0,0,1,0,1,0,0,1
51,46183,3,5,1404,67,18,0,1,0,0,0,0,0,1,0,0,0,1,0
63,103975,2,1,666,165,164,0,0,0,0,0,1,0,0,0,0,1,0,0
23,39305,1,2,1031,59,186,1,0,1,0,1,0,0,0,0,1,0,1,0
36,101015,3,0,1052,214,94,0,0,0,1,0,0,0,1,1,0,0,1,0
18,101349,0,7,517,152,124,0,1,0,1,0,0,1,0,0,1,0,0,0
24,27914,1,5,2975,177,154,1,1,0,1,0,1,0,0,0,0,0,1,0
51,88897,3,7,2994,36,173,0,1,1,0,1,1,0,0,0,1,0,0,1
36,114899,0,9,2783,10,163,0,1,1,1,0,0,0,0,1,0,1,0,0
50,87499,3,9,1879,279,53,0,1,0,0,0,1,0,0,1,0,0,0,0
43,55162,0,4,1101,183,92,0,1,0,1,0,0,1,0,0,1,0,0,0
58,28529,0,5,2189,220,31,1,0,0,0,0,1,0,0,0,1,0,0,0
66,76769,3,0,1065,11,171,1,1,1,1,0,0,0,0,0,1,0,0,0
59,106936,0,1,1635,185,100,1,1,0,0,1,0,1,0,0,0,0,1,0
44,68303,3,6,724,222,291,1,1,0,0,1,0,1,0,0,0,1,0,0
55,94180,2,3,4381,55,280,0,0,0,1,0,0,0,1,1,0,0,0,1
43,92306,1,1,3115,226,48,0,1,0,1,0,0,0,1,0,1,0,1,0
52,68920,2,9,4910,206,283,1,1,0,0,0,0,0,1,1,0,0,0,1
37,63947,3,3,1041,144,177,1,0,0,0,1,0,1,0,1,0,0,0,1
41,100598,1,1,2056,59,219,1,1,1,1,0,1,0,0,0,1,1,0,0
64,20387,0,4,2256,38,119,0,0,1,0,1,0,0,0,0,0,0,1,0
38,53630,0,1,4027,136,188,0,1,1,0,1,0,0,0,0,1,1,0,0
43,32654,1,6,1557,272,49,0,0,0,1,0,0,0,1,0,0,1,0,0
37,84419,1,3,850,291,144,0,1,0,1,0,1,0,0,0,0,0,1,0
23,40240,3,5,2443,154,28,0,0,0,1,0,0,1,0,0,1,1,0,0
20,30364,1,8,2379,73,289,0,1,1,1,0,0,0,0,1,0,0,1,0
27,37295,3,3,3916,25,58,0,1,0,0,0,0,0,1,1,0,1,0,0
29,103772,2,2,1721,70,77,0,1,1,1,0,0,0,0,1,0,1,0,0
50,110634,2,7,2149,234,85,0,0,0,0,0,0,0,1,0,1,1,0,0
39,29857,1,1,2959,210,8,0,1,0,1,0,0,0,0,0,0,0,0,1
33,119332,1,2,1398,219,254,1,1,0,0,1,0,1,0,0,1,0,0,1
34,98306,0,8,2280,241,296,0,1,0,1,0,0,0,1,1,0,0,0,1
27,26390,0,4,1924,34,98,1,1,1,0,0,0,0,0,0,1,1,0,0
29,34352,0,4,2317,1,187,0,1,1,1,0,1,0,0,0,1,0,1,0
36,28380,1,1,2286,45,217,0,1,1,1,0,1,0,0,0,1,0,0,1
57,61046,1,5,2693,61,51,1,1,0,0,1,0,0,1,1,0,0,0,1
40,112853,1,8,3543,253,243,1,0,0,0,1,0,0,0,1,0,0,1,0
57,100170,1,7,4362,14,187,1,1,0,0,0,0,0,1,0,1,1,0,0
27,94321,2,6,2399,257,260,0,0,0,1,0,0,1,0,1,0,0,0,1
27,114402,3,1,4703,195,123,1,0,0,1,0,1,0,0,0,0,1,0,0
67,75073,0,0,4342,252,91,1,1,0,0,1,0,1,0,0,0,0,0,1
27,24602,3,4,2193,62,183,1,0,1,0,0,0,0,0,1,0,0,0,0
56,114401,1,0,3509,169,55,1,0,0,1,0,1,0,0,0,1,1,0,0
47,51187,2,4,3372,184,63,1,1,0,0,0,1,0,0,0,0,1,0,0
21,33895,0,3,2540,45,252,1,1,1,0,0,1,0,0,0,1,0,0,1
18,48268,0,0,4355,292,151,0,0,0,0,0,0,0,1,0,1,0,0,0
60,58395,0,3,3326,157,118,0,0,0,0,1,1,0,0,0,0,0,1,0
36,72153,0,3,4183,128,24,0,0,0,0,1,1,0,0,1,0,1,0,0
22,116968,3,3,609,248,75,0,0,0,1,0,0,0,1,0,1,0,1,0
47,23613,0,3,615,123,170,1,0,1,0,0,0,0,0,1,0,0,0,1
43,38235,2,0,4852,23,221,0,0,1,0,0,1,0,0,1,0,0,0,1
57,65237,0,5,4633,183,66,0,0,0,0,0,0,0,0,1,0,0,0,0
51,79220,2,4,3893,242,145,0,1,0,1,0,1,0,0,1,0,1,0,0
